bh_id,country,swl_m,swl_date,comment_water_level,data_owner,contact_person,email,file_name,latitude,longitude
A1N0003,South Africa,26.08,1981-10-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.3,1981-11-10,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.46,1981-12-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.68,1982-01-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.82,1982-02-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.88,1982-03-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.75,1982-04-29,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.37,1982-05-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.11,1982-06-22,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.09,1982-07-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.16,1982-08-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.35,1982-09-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.57,1982-10-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.59,1982-11-09,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.42,1982-12-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.31,1983-01-11,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.18,1983-02-09,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.16,1983-03-10,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.29,1983-04-11,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.45,1983-05-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.57,1983-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.73,1983-07-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.83,1983-08-11,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.0,1983-09-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.17,1983-10-25,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.26,1983-11-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.36,1983-12-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.47,1984-01-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.51,1984-02-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.6,1984-03-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.66,1984-04-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.71,1984-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.74,1984-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.76,1984-07-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.84,1984-08-03,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.84,1984-09-05,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.85,1984-10-01,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.87,1984-11-02,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.86,1984-12-04,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.8,1985-01-08,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.91,1985-02-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.88,1985-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.88,1985-04-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.91,1985-05-07,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.93,1985-06-03,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.94,1985-07-03,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.95,1985-08-01,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.88,1985-08-29,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.9,1985-09-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.91,1985-10-28,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.92,1985-11-29,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.91,1985-12-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.95,1986-01-29,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.97,1986-02-27,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.98,1986-03-27,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.87,1986-04-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.91,1986-05-28,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.84,1986-06-25,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,28.05,1986-07-29,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.89,1986-08-28,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.92,1986-09-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.97,1986-10-23,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.97,1986-11-26,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,28.01,1986-12-26,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,28.03,1987-01-28,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,28.02,1987-02-26,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.93,1987-03-31,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.95,1987-04-27,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,28.08,1987-06-04,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.95,1987-07-06,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.98,1987-09-02,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,28.04,1987-11-03,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,28.03,1988-01-05,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.22,1988-02-25,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.71,1988-03-23,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.1,1988-04-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,25.97,1988-05-25,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,25.84,1988-06-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,25.83,1988-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.11,1988-08-10,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.01,1988-09-07,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.19,1988-10-06,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.33,1988-11-03,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.58,1988-12-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.6,1989-01-11,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.73,1989-02-02,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.57,1989-03-01,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.05,1989-03-29,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,25.84,1989-04-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,25.68,1989-05-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,25.77,1989-06-20,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,25.97,1989-07-27,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.18,1989-08-29,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.33,1989-09-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.53,1989-10-24,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.67,1989-11-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.82,1989-12-20,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.94,1990-01-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.96,1990-03-20,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.92,1990-04-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.77,1990-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.89,1990-06-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.06,1990-07-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.15,1990-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.22,1990-09-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.32,1990-10-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.41,1990-11-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.46,1990-12-11,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.63,1991-01-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.54,1991-02-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.78,1991-03-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.33,1991-04-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.97,1991-05-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.17,1991-06-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.19,1991-07-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.36,1991-08-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.54,1991-09-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.68,1991-10-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,26.81,1991-11-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.14,1992-01-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.28,1992-02-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.37,1992-03-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,24.17,1992-04-27,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.55,1992-05-20,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.76,1992-06-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.81,1992-07-22,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.82,1992-08-24,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.87,1992-09-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
A1N0003,South Africa,27.81,1992-10-22,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0003_WaterLevels.csv,-25.52058328,25.91963408
